age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
44,778115,787084,829074,854196,882452,898742,933550,997542,986600,990052,978769,976785,984531,957607,964234,953322,942507,948308,910431,866831,832042,808540,771059,751631,737270,737297,717735,710458,702947,688906,692480,712689,703151,712044,706581,716606,700071,700681,706227,720686,731766,746413,753979,771274,769995,773896,789159,810231,813080,827030,836055,847703,851338,853232,848688,851092,840412,844684,841793,841545,839018,830970,823816,817837,822234,823175,820483,811934,820603,830189,840394,850958,861559,872459,883552,894581,905976,917242,928100,939098,949759,960385,970693,981418,992150,1002717,1012826,1022887,1032847,1042860,1052738,1062854,1073108,1083280,1093252,1103393,1113482,1123607,1133719
45,773073,779806,793254,833637,855485,882945,904075,937727,1000289,989357,990724,981147,978283,983789,956402,962938,952006,942526,947191,908080,867935,834616,810803,773939,754664,740457,740638,721229,714106,706748,692862,696589,716952,707567,716614,711304,721482,705102,705865,711565,726177,737411,752211,759931,777380,776254,780309,795726,816951,819953,834058,843236,855037,858826,860874,856483,859041,848515,852940,850203,850108,847734,839841,832840,827014,831565,832660,830121,821726,830549,840288,850647,861364,872119,883172,894419,905602,917150,928570,939582,950733,961547,972328,982789,993668,1004553,1015274,1025536,1035751,1045865,1056031,1066063,1076332,1086740,1097066,1107191,1117486,1127728,1138007
46,764041,773960,785943,797752,835272,856397,887740,907659,939638,1003176,990040,992410,982281,977252,982464,954941,961551,951644,941384,944130,909147,870236,836269,813566,776849,757722,743662,743990,724729,717754,710543,696804,700678,721188,711951,721145,715982,726308,710075,710986,716833,731592,742974,757921,765788,783385,782406,786609,802173,823545,826695,840947,850273,862221,866158,868353,864109,866814,856435,861008,858418,858471,856244,848498,841645,835966,840665,841907,839515,831268,840238,850125,860631,871495,882397,893598,904992,916323,928018,939585,950744,962043,973005,983932,994541,1005567,1016600,1027468,1037878,1048240,1058501,1068814,1078994,1089410,1099966,1110439,1120711,1131154,1141543
47,756400,764534,778856,790443,799251,836140,861048,890940,909244,941770,1003945,991480,992630,981170,975787,980760,953283,960873,950417,938013,945208,911059,871324,838842,816276,779696,760707,746784,747249,728126,721287,714214,700612,704623,725271,716170,725502,720477,730940,714844,715892,721876,736773,748291,763376,771380,789114,788273,792612,808314,829823,833110,847499,856963,869048,873122,875454,871348,874190,863949,868659,866206,866396,864306,856697,849982,844440,849276,850655,848401,840291,849398,859422,870065,881067,892106,903444,914975,926443,938276,949980,961276,972713,983811,994876,1005622,1016785,1027955,1038961,1049508,1060007,1070405,1080856,1091173,1101726,1112419,1123029,1133439,1144019
48,726688,756856,768632,781994,791970,800168,840980,864338,892304,911060,942201,1004959,991370,991110,979534,974118,979137,952392,959708,946747,939510,946880,911768,873798,841447,819014,782566,763708,749918,750515,731523,724817,717875,704405,708548,729328,720360,729823,724930,735525,719561,720741,726857,741886,753536,768753,776889,794755,794046,798517,814350,835992,839411,853932,863527,875744,879950,882414,878440,881414,871305,876147,873826,874148,872190,864713,858129,852720,857687,859199,857076,849098,858337,868493,879268,890402,901573,913043,924706,936306,948271,960107,971535,983103,994334,1005531,1016409,1027704,1039006,1050143,1060822,1071453,1081984,1092566,1103015,1113701,1124525,1135267,1145809
49,725702,726874,760510,771187,782789,793106,804558,844208,865458,893628,911129,942955,1004792,989559,989111,977856,972309,977845,951065,955531,948070,941186,947176,914103,876257,844032,821722,785399,766666,753000,753722,734854,728273,721456,708110,712378,733282,724438,734026,729257,739977,724137,725442,731682,746836,758611,773952,782213,800203,799618,804214,820172,841938,845482,860127,869847,882189,886519,889108,885258,888357,878372,883338,881142,881588,879756,872403,865944,860659,865751,867387,865389,857535,866899,877179,888079,899337,910633,922228,934015,945740,957829,969789,981342,993035,1004390,1015711,1026714,1038134,1049560,1060822,1071625,1082381,1093036,1103743,1114316,1125126,1136076,1146942
50,728540,725013,729946,762833,771641,783028,797252,807580,845513,866805,893523,911755,942604,1002737,987355,987086,975914,970952,976325,946253,956817,949235,941266,947176,914103,876257,844032,821722,785399,766666,753000,753722,734854,728273,721456,708110,712378,733282,724438,734026,729257,739977,724137,725442,731682,746836,758611,773952,782213,800203,799618,804214,820172,841938,845482,860127,869847,882189,886519,889108,885258,888357,878372,883338,881142,881588,879756,872403,865944,860659,865751,867387,865389,857535,866899,877179,888079,899337,910633,922228,934015,945740,957829,969789,981342,993035,1004390,1015711,1026714,1038134,1049560,1060822,1071625,1082381,1093036,1103743,1114316,1125126,1136076
51,760355,727588,726982,731749,762960,771738,786009,800345,808858,846821,866643,893905,911065,940784,1000098,985049,984888,974426,968981,970580,947707,957708,948948,941266,947176,914103,876257,844032,821722,785399,766666,753000,753722,734854,728273,721456,708110,712378,733282,724438,734026,729257,739977,724137,725442,731682,746836,758611,773952,782213,800203,799618,804214,820172,841938,845482,860127,869847,882189,886519,889108,885258,888357,878372,883338,881142,881588,879756,872403,865944,860659,865751,867387,865389,857535,866899,877179,888079,899337,910633,922228,934015,945740,957829,969789,981342,993035,1004390,1015711,1026714,1038134,1049560,1060822,1071625,1082381,1093036,1103743,1114316,1125126
52,763066,759104,728850,727562,731465,762647,774091,788034,801894,810088,846619,866845,893005,908854,938229,997621,982355,983002,972528,962254,972093,948192,957103,947999,940324,946228,913188,875381,843187,820900,784614,765899,752247,752968,734120,727544,720734,707402,711666,732549,723714,733292,728528,739237,723413,724717,730951,746089,757852,773178,781431,799403,798819,803410,819352,841096,844636,859267,868977,881307,885633,888219,884373,887469,877493,882455,880261,880707,878876,871531,865078,859798,864885,866519,864523,856678,866032,876302,887191,898438,909722,921305,933081,944794,956871,968820,980361,992042,1003386,1014696,1025687,1037095,1048510,1059761,1070554,1081299,1091943,1102640,1113202
53,799562,762286,759768,729127,726386,730791,764207,775518,788513,803336,809882,846433,865620,890949,906328,935698,994884,980231,980815,965612,963727,972448,947363,956145,947051,939384,945282,912275,874505,842344,820080,783829,765133,751495,752215,733385,726817,720013,706694,710954,731816,722990,732559,727800,738498,722690,723992,730220,745343,757094,772405,780649,798603,798020,802607,818533,840255,843792,858408,868108,880425,884747,887331,883489,886581,876616,881573,879381,879826,877997,870659,864213,858938,864020,865653,863659,855821,865166,875426,886304,897539,908812,920384,932148,943849,955914,967851,979381,991050,1002382,1013681,1024662,1036058,1047462,1058701,1069483,1080217,1090851,1101537
54,783318,798825,763190,759427,727758,724940,731616,765031,775547,788861,803027,809359,845199,863111,888056,903469,932941,992363,978055,972976,966893,963882,971125,946415,955189,946104,938445,944337,911363,873631,841502,819260,783045,764368,750744,751463,732652,726090,719293,705988,710243,731085,722267,731827,727072,737759,721967,723268,729490,744598,756337,771633,779869,797805,797222,801804,817714,839415,842948,857549,867240,879545,883862,886443,882605,885695,875739,880691,878501,878946,877119,869789,863349,858079,863156,864787,862795,854965,864300,874550,885417,896642,907904,919464,931216,942905,954958,966883,978401,990059,1001380,1012667,1023637,1035022,1046414,1057643,1068414,1079137,1089760
55,790524,782704,799341,763120,757590,725952,724712,732071,764805,775430,787910,802167,807908,842569,860092,885121,900730,930364,990171,969939,974877,966681,962198,969182,944522,953279,944211,936568,942448,909540,871884,839819,817621,781479,762840,749242,749960,731187,724638,717855,704576,708822,729622,720823,730363,725618,736284,720523,721822,728031,743108,754825,770089,778309,796209,795628,800200,816079,837736,841262,855834,865506,877786,882095,884670,880840,883923,873988,878930,876744,877188,875365,868049,861622,856363,861430,863057,861070,853255,862572,872801,883647,894849,906088,917625,929353,941019,953048,964949,976444,988079,999377,1010642,1021590,1032952,1044321,1055527,1066277,1076979
56,620521,789327,783063,799078,761612,755456,725107,724131,731473,764271,774220,786720,800398,804978,839440,856993,882238,898112,927825,981264,971430,974129,964518,960273,967244,942633,951372,942323,934694,940563,907721,870140,838139,815986,779916,761314,747744,748460,729724,723188,716419,703167,707405,728163,719381,728902,724166,734811,719082,720378,726574,741622,753315,768549,776752,794617,794036,798600,814446,836061,839579,854123,863775,876030,880330,882901,879078,882156,872240,877172,874991,875434,873614,866313,859899,854650,859707,861331,859347,851549,860847,871056,881879,893059,904276,915789,927495,939137,951142,963019,974492,986103,997378,1008621,1019546,1030886,1042233,1053416,1064144
57,638204,618633,788772,782730,797469,759939,753940,723605,722321,730457,762656,772508,784350,797381,801557,836111,853804,879334,895469,919463,982625,970213,971578,961624,957392,964342,939805,948518,939496,931890,937742,904998,867529,835625,813538,777577,759030,745500,746214,727535,721019,714270,701057,705283,725979,717223,726716,721994,732607,716925,718217,724395,739397,751055,766244,774422,792233,791654,796204,812003,833553,837061,851560,861183,873402,877689,880252,876441,879509,869623,874540,872366,872808,870993,863714,857319,852086,857128,858747,856769,848994,858264,868442,879234,890380,901563,913042,924712,936320,948289,960130,971568,983144,994386,1005595,1016488,1027794,1039106,1050256
58,650120,636342,617113,787682,781196,795438,758644,752421,721625,720533,728427,760620,769691,780974,793763,798005,832470,850679,876379,886357,919985,981321,967230,968663,958739,954520,961449,936986,945673,936677,929095,934928,902283,864927,833118,811097,775244,756753,743264,743976,725353,718856,712127,698954,703167,723801,715071,724535,719828,730409,714774,716062,722222,737179,748802,763945,772099,789856,789279,793816,809567,831052,834550,849006,858600,870782,875056,877612,873812,876871,867014,871917,869749,870189,868380,861123,854747,849530,854556,856171,854199,846447,855689,865837,876596,887709,898858,910303,921938,933511,945444,957250,968653,980195,991403,1002578,1013438,1024710,1035989
59,651389,647806,634638,615061,785577,779273,793732,757157,749993,719456,717934,726109,757655,766096,777007,789831,794366,828928,847647,866942,886218,918257,977801,963361,964788,954904,950702,957603,933238,941890,932931,925378,931189,898674,861467,829786,807853,772143,753726,740291,741000,722451,715980,709278,696158,700354,720906,712211,721637,716949,727487,711915,713198,719333,734230,745807,760889,769010,786697,786122,790640,806329,827728,831211,845610,855165,867299,871556,874101,870317,873363,863546,868429,866270,866709,864907,857678,851328,846132,851138,852746,850782,843061,852267,862374,873090,884158,895263,906662,918250,929777,941662,953421,964779,976274,987437,998568,1009385,1020611
60,660039,648612,645759,632601,612425,783136,777384,791875,754849,747089,716525,715114,722856,753862,761782,773056,785725,790780,825539,838134,866055,884349,914546,973889,959507,960929,951084,946899,953773,929505,938122,929199,921677,927464,895079,858021,826466,804621,769054,750711,737330,738036,719561,713116,706441,692677,696852,717301,708650,718029,713364,723850,708355,709632,715736,730559,742078,757085,765165,782763,782191,786687,802297,823589,827055,841382,850889,862962,867198,869731,865965,868996,859228,864087,861938,862375,860582,853390,847071,841901,846882,847630,845678,838003,847153,857199,867851,878853,889891,901222,912741,924198,936012,947700,958990,970416,981513,992576,1003328
61,728898,656830,645570,643090,629845,609406,780578,775247,789171,751973,743741,713207,711376,718861,749154,757380,768463,781577,787331,815350,836655,863616,880396,909973,969020,954710,956124,946329,942165,949004,924858,933432,924553,917068,922827,890604,853731,822334,800598,765209,746957,733643,734346,715964,709551,702909,689214,693368,713714,705107,714439,709797,720231,704814,706084,712157,726906,738367,753299,761339,778850,778280,782754,797483,818647,822093,836333,845784,857784,861995,864512,860769,863782,854073,858902,856767,857201,855419,848270,841989,836850,841801,842544,840603,832975,842070,852056,862644,873580,884552,895814,907264,918653,930396,942014,953236,964594,975624,986621
62,719086,724951,653155,642041,639371,626686,606247,777754,772329,786022,748381,739579,709028,706848,714112,744596,752539,764192,777491,776787,813170,834107,859463,875994,905423,964175,949936,951344,941597,937454,944259,920233,928765,919930,912483,918212,886151,849462,818222,796595,761383,743223,729975,730674,712384,706003,699395,685768,689901,710146,701581,710867,706248,716630,701290,702553,708597,723272,734675,749533,757533,774955,774389,778840,793496,814554,817982,832152,841555,853496,857685,860190,856465,859463,849803,854608,852483,852915,851142,844028,837779,832666,837592,838331,836400,828810,837860,847796,858331,869212,880129,891335,902728,914060,925744,937304,948470,959771,970746
63,698806,714930,720429,649165,637991,635847,623377,603126,774308,769030,781756,743703,734434,703996,701841,709343,739734,747881,759731,766661,774017,809779,829469,854306,870738,899990,958390,944236,945636,935948,931829,938593,914712,923192,914411,907008,912703,880834,844366,813313,791816,756815,738763,725595,726290,708109,701061,694499,680967,685072,705175,696670,705891,701304,711613,696381,697635,703636,718209,729533,744286,752230,769531,768968,773388,787941,808852,812257,826327,835664,847521,851681,854168,850470,853447,843854,848625,846516,846944,845184,838120,831915,826837,831729,832463,830546,823008,831995,841861,852322,863127,873968,885096,896409,907661,918338,929806,940882,952093
64,647968,694592,710285,715412,644468,633619,631759,620054,599248,770265,764571,776235,738110,728804,698200,696611,703998,734624,743258,749164,763387,770439,804592,823662,848326,864642,893690,951681,937627,939016,929396,925306,932023,908309,916730,908010,900659,906314,874668,838455,807620,786273,751517,733592,720516,721206,703153,696154,689637,676201,680276,700239,691793,700949,696395,706632,691506,692752,698711,713181,724426,739076,746964,764144,763586,767974,782426,803190,806571,820542,829815,841588,845720,848189,844517,847473,837947,842685,840590,841016,839267,831415,825259,820222,825075,825803,823901,816424,825339,835127,845504,856222,866976,878015,889238,900400,910991,922367,933355
65,621927,643935,689912,705341,709970,639784,629213,627782,615886,594956,765230,758494,769765,732105,722535,692446,690949,698687,729584,732932,745177,759377,764945,798155,817073,841539,857725,886541,944068,930126,931504,921961,917904,924567,901042,909396,900746,893454,899064,867671,831748,801159,779983,745505,727723,714031,714715,696824,689888,683431,670115,674154,693937,685567,694641,690128,700272,685282,686517,692423,706763,717906,732424,740242,757267,756713,761062,775384,795962,799312,812337,821516,833173,837262,839707,836072,838998,829568,834258,832184,832606,830875,823101,817007,812020,816824,817545,815662,808260,817085,826775,837049,846804,857440,868357,879456,890496,900971,912221
66,638148,616249,639211,684862,699451,703867,634525,624651,623149,611422,590318,758422,751469,762719,725284,716222,686750,685459,693488,719124,728265,740517,753367,758825,791770,810536,834807,850863,879449,936515,922685,924052,914585,910561,917171,893834,902121,893540,886306,891871,860729,825094,794750,773743,739541,721901,708319,708997,691250,684369,677963,664754,668761,688385,680083,689084,684607,693970,679115,680339,686191,700402,711445,725832,733579,750451,749903,754213,768406,788798,792118,805026,814123,825674,829727,832150,828547,831447,822102,826750,824694,825112,823397,815693,809654,804712,809473,810187,808321,800986,809732,819334,829515,839183,849723,860542,871541,882481,892862
67,620010,631560,609823,633847,678546,692926,697351,628926,619153,617482,606259,584348,750428,744050,754814,717997,709213,680430,679502,682607,713134,722914,733952,746586,751996,784644,803241,827293,843206,871534,928086,914381,915736,906354,902366,908916,885790,894002,885498,878329,883844,852983,817668,787597,766779,732885,715404,701944,702616,685028,678210,671861,658771,662742,682190,673962,682882,678445,687724,673003,674216,680015,694098,705042,719300,726977,743697,743154,747425,761490,781699,784989,797781,806796,818243,822259,824660,821090,823964,814703,819309,817272,817686,815986,808352,802367,797470,802188,802896,801046,793777,802444,811960,822050,831630,841225,851936,862826,873656
68,607099,613096,624156,602936,627537,671737,685761,690670,622405,612840,611459,599574,577444,741832,735440,746468,710430,701821,673956,672631,677877,707562,716001,727346,739867,745228,777582,796012,819848,835617,863690,920662,907066,908410,899103,895147,901645,878703,886850,878414,871303,876774,846159,811126,782084,761412,727755,710396,697030,697698,680233,673462,667158,654160,658103,677414,669244,678102,673696,683598,668965,670170,675935,689934,700812,714984,722615,739235,738695,742940,756921,777009,780279,792994,801955,813333,818148,820537,816985,819844,810629,815213,813186,813598,811906,804310,798355,793482,798177,798881,797041,789808,798432,807900,817939,827472,837019,848529,859374
69,590165,599272,605109,616106,595250,620913,664431,678348,682827,615244,606065,603954,591984,570390,732301,726598,737434,702312,694484,667039,662989,671142,699756,708124,719345,731728,737030,769028,787256,810829,826425,854189,910534,897088,898417,889213,885300,891727,869037,877094,869630,862590,868006,837697,803015,774263,753798,720477,703292,690060,690721,673431,666728,660487,647618,651522,670640,662552,671321,666959,676762,662275,663469,669176,683724,694504,708549,716112,732582,732047,736254,750109,770016,773256,785857,794737,806013,810785,813152,809632,812466,803333,807876,805867,806275,804599,797071,791170,786341,790993,791691,789868,783490,792044,801437,811396,820852,830323,841740
70,593006,581286,590259,596738,607171,587040,613505,656651,669922,674165,607771,597855,595286,583984,562352,722568,716867,728090,694140,686526,656510,655511,662810,691358,699627,710713,722948,728186,759800,777809,801099,816508,843939,899608,886323,887636,879432,875562,881918,859478,867446,860064,853101,858458,828483,794182,765746,745506,712552,695556,682469,683123,666023,660060,653882,641142,645006,663934,655926,664608,660289,669994,655652,656834,662484,676887,687559,701464,708951,725256,724726,729628,743358,763085,766297,778784,787585,798759,803488,805834,802345,805154,796103,800605,798614,799019,797358,789898,784049,779264,783874,785358,783549,777222,785708,795026,804905,814285,823681
71,608768,582710,570940,580825,587383,598104,578185,605668,647846,660569,665058,598679,588705,586521,575250,554076,711884,706643,718819,684969,675032,647968,646595,654193,682371,690532,701474,713549,718719,749923,767698,790685,805893,832968,888813,875687,876984,868879,865055,871335,849164,857037,849743,842864,848156,819369,785446,757323,737305,704714,687905,674962,675609,658697,652800,646689,634089,638556,657294,649367,657961,653687,663294,649096,650265,655859,670118,680684,694449,701861,718003,718204,723061,736667,756218,759400,771775,780496,791570,796256,798581,795124,797907,788939,793399,791427,792627,790979,783578,777777,773030,777603,779075,777280,771004,779422,788666,798465,807771
72,551297,597073,570967,560459,570283,577468,587968,568916,596491,638137,650682,654284,588597,579300,576453,566025,544914,700442,696577,708347,672556,665198,638193,636896,644380,672135,680864,691653,703560,708657,739424,756950,779616,794611,822139,877258,864303,865584,857583,853809,860007,838125,846752,839546,832750,837978,809537,776021,748235,728458,696257,680338,667538,668177,651451,645619,639576,627114,631532,650064,642224,651382,647150,656661,642605,643763,649300,663417,673877,687505,694843,710823,711022,716553,730037,749412,752566,764829,773472,784446,789090,791394,787968,790726,781838,787052,785095,786286,784651,777310,771554,766845,771382,772842,771062,764836,773187,782356,792078
73,536257,539510,584056,558877,548666,558969,566919,577357,558227,586796,627641,638890,642389,578208,568288,565998,555637,535439,689079,685037,694417,661834,654372,627981,626705,634070,661381,669971,681278,693006,698027,728332,745596,767921,783486,810629,864976,852203,853465,845577,841856,848827,827230,835745,828632,821924,827085,799013,766708,739256,719716,687902,672174,659527,660159,643634,638517,632540,620216,624585,642913,635159,644217,640031,650094,636179,637325,642807,656783,667138,680630,687894,703715,703911,710104,723467,742667,745793,757946,766511,777386,781988,784272,780876,784400,775583,780756,778815,779995,778374,771091,765382,760711,765211,766660,764894,759482,767775,776880
74,519840,523687,525966,570584,545807,536610,547037,555296,565455,546804,575849,614915,626150,630060,566362,556967,554591,544806,525745,676292,670404,681669,649422,642593,616678,615425,622657,650138,658581,669697,681225,686161,716679,733666,755635,770950,797659,851137,839420,840664,832893,829228,836095,814821,824044,817031,810417,815505,787827,755974,728906,710360,678959,663436,650953,651577,635267,630216,624950,612774,617090,635198,627537,636486,632351,642943,629181,630315,635736,649558,659799,673143,680327,695974,696872,703003,716232,735240,738335,750366,758846,769612,774168,777213,773848,777341,768603,773729,771805,772975,771368,764151,758494,754625,759090,760526,758775,753406,761632
75,496567,506960,509272,512406,555667,532190,523333,534116,542475,552626,535123,562945,601241,613015,615828,554027,544466,542572,533883,514408,660239,656499,667333,636433,629741,604344,603116,610204,637785,646068,656972,668282,673124,703779,720460,742033,757073,783301,836667,825149,826372,818734,815131,821881,801784,810859,803959,797450,802457,775221,744635,717973,699704,668775,653484,641189,642455,626373,621393,616201,604195,608451,626306,619379,628212,624130,634585,621001,622121,627472,641764,651882,665065,672163,687623,688510,694567,707638,726417,730213,742112,750498,761147,765652,768664,765336,768790,760917,765992,764087,765246,763655,756510,750909,747079,751499,752921,751946,746625
76,478976,482210,492039,494784,497591,540163,517250,509360,519955,528587,539128,521467,549087,586884,597697,601204,540220,531505,530624,521003,500510,644868,641299,651984,622432,615887,591049,589847,597389,624391,632501,643176,654248,659661,689703,706051,727192,742689,768418,820771,809472,810671,803997,800459,807087,787352,796264,790291,783894,788816,762043,731976,705767,688509,658075,643028,630930,632175,616977,612073,606958,595132,599324,616911,610089,619417,615392,625701,612307,613411,618687,633421,643407,656419,663425,678683,679559,685538,699146,717700,721450,733207,741492,752013,756465,759440,756917,760333,752547,757566,755682,756828,755255,748188,743400,739608,743984,745392,744426
77,454349,463150,466005,477519,478925,482076,523527,501056,493751,505137,513868,523877,507003,534331,570235,581870,584625,525763,518346,515948,505823,486886,628490,625266,635684,606871,600489,576863,575691,583052,609406,617953,628383,639200,644489,674530,690518,711194,726350,752282,803535,792473,793647,787113,784450,790945,771605,780339,774485,769000,773828,747564,718068,692358,676116,646229,631454,619573,620796,606489,601667,596639,585015,589136,607040,600327,609506,605546,615690,602511,604210,609407,623919,633756,646573,653474,669182,670045,675940,689358,707653,711350,722942,731853,742237,746631,749567,747077,750449,742764,748475,746614,747746,746191,739210,734479,730733,735056,737193
78,436815,438348,445416,449619,461122,462496,465661,505719,483515,477223,489364,497244,507613,491887,517299,553415,564036,567636,511316,502187,499100,490627,473055,610892,607759,617885,590485,584276,561288,560147,567893,593561,601886,612045,623220,628377,657666,673945,694126,708917,734227,785053,774246,775393,769009,767192,773545,754629,763171,758221,752851,757578,731865,702989,678511,662594,633305,618825,607801,609001,594965,590236,585303,574484,578531,596114,589521,598535,594646,605223,592268,593938,599047,613313,623616,636228,643018,658475,659324,665125,679018,697038,700680,712098,720875,731103,736178,739073,736618,739943,732365,737996,736161,738025,736491,729600,724931,721233,725500
79,411233,417981,420126,428003,431965,444178,444663,447558,486136,465205,459929,471533,479630,490262,473983,500056,534369,545322,549844,493664,483845,482055,474613,457917,591343,588918,598731,572180,566748,544449,543343,550856,576348,584432,594296,605770,610782,639252,655749,675384,689777,714403,764642,754115,755233,749784,748012,754206,735764,744855,740024,734782,739396,715032,686820,662905,647354,619372,605211,594430,595603,582471,577841,573012,562420,566382,584191,577731,586564,582753,593724,581015,582653,587665,601660,612391,624775,631444,646622,647457,653818,667474,685188,688768,699992,708620,719406,724399,727248,724832,728103,720647,726926,725119,726955,725444,718656,714057,711136
80,384464,392198,396927,400986,408313,413695,425452,425072,428253,465001,446148,440802,452313,461054,470284,456104,480635,514429,526084,527760,474013,465351,464274,457526,441432,570646,568306,578374,552726,547478,526483,525413,533228,557905,565730,575872,586991,591848,620074,636076,655123,669773,693685,742467,733000,734086,728790,727816,733842,715898,725489,720783,715678,720911,697156,669650,646332,631817,604507,590686,580758,581904,569074,564550,560405,550047,553922,571339,565599,574246,570515,581256,569394,571000,575912,589626,600756,612905,619447,634337,635155,642050,655460,672855,676370,687392,696574,707176,712084,714885,712510,716454,709117,715296,713517,715324,714562,707876,703346
81,359466,364084,370177,375502,380230,388238,393366,404492,404055,407354,442519,425307,420843,432359,439915,450097,435869,460163,493871,502658,504385,453769,446281,445703,439225,424216,548391,546710,556396,532275,527222,507529,506498,514565,538378,546495,556293,567033,572317,599612,615722,634159,649010,672181,719451,711010,712064,707655,706709,712561,695853,705175,700601,696355,701446,678333,652239,629527,615390,589394,575918,566239,567939,555416,551001,547516,537396,541181,558770,553155,561613,557964,569049,557437,559009,564394,577834,588741,600647,607677,622284,623087,629851,643661,660743,664196,675019,684035,695154,699979,702732,700397,704991,697771,703851,702101,703878,703843,697258
82,218936,336403,341661,349795,352229,357273,366342,371395,382462,381487,386199,418846,403312,400186,409352,418373,427083,414713,439070,468561,477431,479584,433039,425752,425646,419460,405550,524810,523202,533027,509920,505606,486720,486238,493983,517382,525182,535154,545486,551141,577426,593556,611329,626295,648654,694989,686836,687854,684303,683388,689759,673586,683315,678883,674768,680403,657983,633324,611271,597544,572891,559793,550384,552604,540420,536124,533281,523423,527111,544800,539326,547573,544573,555392,544059,546152,551412,564544,575788,587432,594308,608594,610002,616624,630145,647528,650912,661519,670355,681946,686679,689380,687090,692301,685211,691181,689463,691912,691878
83,155570,203983,310893,320554,326920,329201,332517,340053,345716,356922,358602,362879,394704,380759,376316,386509,394210,403674,392934,413022,441720,450978,454680,410520,403612,403938,398487,385678,499094,498088,507975,485953,482348,464331,464357,472247,494617,502599,512142,522576,528544,553752,569814,586876,601869,623357,668580,660736,662403,658983,658786,664928,650010,659399,655801,651825,657950,636270,613057,591710,578422,555132,542439,533873,536026,524748,520576,517816,508768,512352,529546,524765,532788,530414,540952,529913,532498,537627,550430,561969,573334,580045,594596,595972,602441,616281,633283,636592,646965,656277,667625,672259,675592,673348,678455,671507,678049,676363,678766
84,149725,143552,187932,287262,296659,303300,305359,307757,314667,320860,329591,334025,339153,369558,354648,352595,361140,369736,379577,365962,386374,413542,424096,427399,385889,379799,380510,375773,363695,471145,470693,480036,459712,456301,439722,440211,447691,469391,476966,486535,496969,502646,527172,542462,559293,573581,594682,638494,631003,633257,629988,630458,636336,622710,631704,628913,625101,631632,610819,589148,568634,555864,534037,521826,514119,516193,505857,501836,499174,490961,494419,511541,506923,515206,512910,523100,512956,515458,520423,533367,544548,556134,562643,576758,578689,584971,598409,615551,618767,628850,638558,649599,654108,658027,655841,660815,654048,661098,659454
85,170871,136599,130661,172989,262574,273069,279256,281629,283459,290266,296097,303765,309266,314699,341216,329223,326547,335183,344257,349855,338706,358308,384869,394833,397908,359649,353973,355015,350972,339691,440521,440098,449314,430750,427554,412459,412917,420381,440758,448348,457343,467648,472990,496596,511542,527413,541461,561380,603376,596298,599061,595969,596413,602610,589706,598855,596209,593220,599418,580278,559691,540771,528627,508403,496779,489442,491932,482082,478751,476212,468376,472170,488522,484618,492537,490342,500607,490899,493809,498565,510965,522222,533332,539575,553688,555541,562157,575071,591544,595254,604954,614292,625564,629906,633680,632231,637025,630502,637959
86,194274,154349,122595,118539,156707,238273,248246,254370,257105,259529,265316,270045,278125,284028,287224,313435,301039,300229,308797,313617,320243,310018,330127,354464,363641,366871,331956,326717,328034,324649,314214,407922,407531,416514,399736,396770,383174,383600,390955,410346,417412,426243,435848,441299,463324,477780,493131,506266,525452,564760,558731,561320,559019,559435,565851,553734,562924,560437,558220,564053,546622,527229,509947,498495,479932,468959,462522,464876,455567,452899,450497,443552,447145,463119,459418,466925,465335,475076,466354,469118,474136,485928,496633,507732,513675,527665,529431,535735,548618,564333,567872,577731,586649,598039,602190,605798,605045,609633,603390
87,174697,172825,136395,110300,105876,140875,213370,222576,228402,232945,234297,238677,244281,252492,255800,261107,283301,273375,273406,277429,283396,289067,282883,300415,322917,331277,334587,303076,298619,299823,297054,287820,373657,373706,382360,366958,364632,352520,352912,360069,377929,384854,393423,402288,407760,428111,441947,456639,468802,487094,523533,518502,521467,519328,520275,526241,515526,524082,522327,520261,526261,510545,492432,476800,466093,449217,438946,433383,435588,427322,424819,423016,416496,420317,435332,432312,439376,437880,447522,439305,442379,447110,458716,468821,479807,485423,499171,500842,506806,519541,534424,538343,547689,556143,567539,571478,575508,574792,579152
88,155547,152658,149097,120745,97325,93855,124792,187685,195734,201579,207364,207767,212907,218748,224300,229190,232485,254237,245503,241985,246835,251833,260569,254028,270073,290625,298480,301462,273374,269653,271040,268834,260477,338533,338951,347182,333564,331450,320793,321503,328383,344671,351372,359588,368093,373101,392150,405265,419195,430360,447639,481650,477022,480271,478821,479693,485721,476346,484252,483152,481762,487318,473275,456484,442471,433000,417322,408219,403046,405533,398264,395931,394674,388590,392576,406600,404212,411256,409856,419328,411629,414951,419389,430734,440223,451019,456298,469720,471292,477411,489408,503961,507657,517018,524999,536324,540047,544431,543754
