age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
44,778115,787084,829074,854196,882452,898742,933550,997542,986600,990052,978769,976785,984531,957607,964234,953322,942507,948308,910431,866831,832042,808540,771059,751631,737064,736673,716471,708319,699673,684223,686103,704305,692384,698596,690140,696859,676698,673258,674226,683594,689019,697484,698336,708400,699387,695077,701703,713754,707219,711388,710282,711582,704691,695889,680482,671859,649986,642900,628481,616541,602172,582146,562877,544654,536695,525172,509912,488700,484705,481422,478551,475833,472948,470158,467359,464296,461400,458179,454358,450488,446095,441487,436382,431520,426496,421150,415194,409051,402673,396222,389515,382931,376377,369635,362593,355622,348505,341333,334058
45,773073,779806,793254,833637,855485,882945,904075,937727,1000289,989357,990724,981147,978283,983789,956402,962938,952006,942526,947191,908080,867935,834616,810803,773939,754472,739868,739437,719197,711007,702322,686834,688676,706839,694880,701053,692560,699240,679040,675562,676492,685821,691208,699634,700448,710473,701422,697073,703662,715674,709101,713231,712087,713349,706419,697578,682133,673472,651561,644436,629979,618000,603593,583528,564221,545960,537962,526401,511103,489852,485819,482497,479588,476832,473908,471080,468242,465141,462207,458947,455088,451179,446748,442101,436958,432057,426996,421611,415617,409435,403019,396529,389784,383162,376569,369789,362708,355699,348543,341333
46,764041,773960,785943,797752,835272,856397,887740,907659,939638,1003176,990040,992410,982281,977252,982464,954941,961551,951644,941384,944130,909147,870236,836269,813566,776665,757161,742520,742053,721776,713548,704827,689302,691107,709234,697238,703374,694844,701487,681251,677735,678629,687921,693271,701660,702437,712426,703338,698952,705504,717479,710869,714963,713781,715007,708040,699162,683681,674982,653034,645872,631379,619363,604920,584817,565473,547175,539141,527543,512208,490921,486850,483491,480546,477753,474792,471927,469053,465915,462943,459647,455751,451805,447337,442654,437473,432536,427438,422016,415985,409766,403314,396787,390005,383346,376717,369900,362782,355736,348543
47,756400,764534,778856,790443,799251,836140,861048,890940,909244,941770,1003945,991480,992630,981170,975787,980760,953283,960873,950417,938013,945208,911059,871324,838842,816104,779169,759631,744956,744455,724143,715881,707126,691566,693337,711429,699399,705501,696936,703546,683275,679725,680584,689842,695158,703513,704256,714210,705087,700668,707185,719126,712482,716541,715325,716516,709515,700603,685087,676354,654372,647176,632648,620598,606120,585984,566605,548273,540204,528572,513203,491881,487777,484383,481403,478576,475581,472682,469773,466601,463595,460265,456334,452354,447852,443134,437919,432948,427815,422359,416294,410041,403554,396993,390177,383483,376819,369968,362816,355736
48,726688,756856,768632,781994,791970,800168,840980,864338,892304,911060,942201,1004959,991370,991110,979534,974118,979137,952392,959708,946747,939510,946880,911768,873798,841283,818512,781544,761974,747265,746731,726386,718091,709303,693711,695449,713507,701444,707514,698916,705492,685188,681605,682431,691657,696939,705261,705971,715892,706737,702284,708768,720676,713999,718025,716776,717935,710901,701956,686407,677641,655626,648396,633835,621752,607242,587072,567661,549296,541194,529528,514127,492772,488634,485208,482195,479335,476307,473374,470433,467228,464189,460826,456862,452849,448314,443563,438315,433311,428145,422656,416558,410272,403752,397157,390309,383582,376885,370001,362816
49,725702,726874,760510,771187,782789,793106,804558,844208,865458,893628,911129,942955,1004792,989559,989111,977856,972309,977845,951065,955531,948070,941186,947176,914103,876101,843555,820754,783755,764153,749413,748848,728472,720146,711327,695703,697410,715438,703344,709382,700753,707298,686963,683349,684144,693338,698589,706880,707559,717449,708262,703778,710231,722109,715400,719395,718115,719242,712177,703201,687621,678824,656778,649517,634925,622811,608269,588069,568626,550230,542097,530400,514967,493582,489413,485955,482911,480020,476961,473997,471024,467788,464718,461324,457329,453285,448719,443937,438658,433622,428425,422905,416776,410458,403907,397282,390402,383644,376917,370001
50,728540,725013,729946,762833,771641,783028,797252,807580,845513,866805,893523,911755,942604,1002737,987355,987086,975914,970952,976325,946253,956817,949235,941266,947176,914103,876101,843555,820754,783755,764153,749413,748848,728472,720146,711327,695703,697410,715438,703344,709382,700753,707298,686963,683349,684144,693338,698589,706880,707559,717449,708262,703778,710231,722109,715400,719395,718115,719242,712177,703201,687621,678824,656778,649517,634925,622811,608269,588069,568626,550230,542097,530400,514967,493582,489413,485955,482911,480020,476961,473997,471024,467788,464718,461324,457329,453285,448719,443937,438658,433622,428425,422905,416776,410458,403907,397282,390402,383644,376917
51,760355,727588,726982,731749,762960,771738,786009,800345,808858,846821,866643,893905,911065,940784,1000098,985049,984888,974426,968981,970580,947707,957708,948948,941266,947176,914103,876101,843555,820754,783755,764153,749413,748848,728472,720146,711327,695703,697410,715438,703344,709382,700753,707298,686963,683349,684144,693338,698589,706880,707559,717449,708262,703778,710231,722109,715400,719395,718115,719242,712177,703201,687621,678824,656778,649517,634925,622811,608269,588069,568626,550230,542097,530400,514967,493582,489413,485955,482911,480020,476961,473997,471024,467788,464718,461324,457329,453285,448719,443937,438658,433622,428425,422905,416776,410458,403907,397282,390402,383644
52,763066,759104,728850,727562,731465,762647,774091,788034,801894,810088,846619,866845,893005,908854,938229,997621,982355,983002,972528,962254,972093,948192,957103,947999,940324,946228,913188,875225,842712,819933,782971,763389,748664,748099,727744,719426,710615,695007,696712,714722,702640,708672,700052,706590,686276,682665,683460,692645,697891,706173,706851,716731,707554,703075,709521,721386,714685,718676,717397,718523,711465,702498,686933,678145,656121,648868,634290,622188,607661,587481,568057,549679,541555,529870,514452,493088,488923,485469,482428,479540,476484,473523,470553,467320,464254,460862,456871,452832,448270,443493,438219,433188,427997,422482,416359,410048,403503,396885,390012
53,799562,762286,759768,729127,726386,730791,764207,775518,788513,803336,809882,846433,865620,890949,906328,935698,994884,980231,980815,965612,963727,972448,947363,956145,947051,939384,945282,912275,874350,841869,819113,782188,762625,747915,747351,727016,718707,709905,694312,696016,714007,701938,707963,699352,705884,685589,681983,682776,691952,697193,705467,706144,716014,706846,702371,708812,720665,713970,717957,716680,717804,710753,701795,686246,677467,655465,648219,633656,621566,607053,586893,567489,549130,541013,529340,513938,492595,488434,484984,481946,479060,476007,473050,470083,466853,463789,460402,456415,452379,447822,443049,437781,432755,427569,422060,415942,409638,403100,396488
54,783318,798825,763190,759427,727758,724940,731616,765031,775547,788861,803027,809359,845199,863111,888056,903469,932941,992363,978055,972976,966893,963882,971125,946415,955189,946104,938445,944337,911363,873476,841027,818294,781406,761863,747167,746603,726289,717988,709195,693618,695320,713293,701236,707255,698652,705178,684904,681301,682093,691260,696496,704762,705438,715298,706140,701669,708103,719944,713256,717239,715963,717087,710043,701094,685560,676789,654809,647571,633022,620944,606446,586306,566922,548581,540472,528811,513424,492102,487946,484499,481464,478581,475531,472577,469613,466386,463325,459941,455958,451927,447374,442606,437343,432322,427141,421637,415526,409228,402697
55,790524,782704,799341,763120,757590,725952,724712,732071,764805,775430,787910,802167,807908,842569,860092,885121,900730,930364,990171,969939,974877,966681,962198,969182,944522,953279,944211,936568,942448,909540,871729,839345,816657,779843,760339,745673,745110,724836,716552,707777,692231,693929,711867,699833,705841,697255,703767,683534,679938,680729,689877,695103,703352,704027,713868,704727,700266,706687,718505,711830,715805,714531,715652,708623,699691,684189,675436,653500,646276,631756,619703,605233,585134,565788,547483,539391,527753,512397,491118,486970,483530,480501,477624,474580,471631,468673,465453,462399,459021,455046,451023,446479,441721,436468,431458,426287,420794,414695,408410
56,620521,789327,783063,799078,761612,755456,725107,724131,731473,764271,774220,786720,800398,804978,839440,856993,882238,898112,927825,981264,971430,974129,964518,960273,967244,942633,951372,942323,934694,940563,907721,869985,837666,815024,778283,758818,744181,743620,723387,715119,706361,690846,692541,710443,698434,704429,695861,702360,682167,678578,679368,688498,693712,701945,702619,712440,703318,698865,705273,717067,710406,714373,713102,714221,707205,698292,682821,674085,652193,644983,630493,618463,604023,583963,564656,546389,538312,526697,511372,490136,485996,482563,479540,476668,473631,470688,467736,464522,461474,458103,454136,450121,445586,440837,435595,430595,425434,419953,413866
57,638204,618633,788772,782730,797469,759939,753940,723605,722321,730457,762656,772508,784350,797381,801557,836111,853804,879334,895469,919463,982625,970213,971578,961624,957392,964342,939805,948518,939496,931890,937742,904998,867375,835153,812579,775948,756542,741949,741389,721216,712974,704242,688774,690464,708312,696338,702316,693773,700253,680120,676543,677330,686432,691631,699839,700511,710303,701208,696769,703157,714916,708275,712230,710963,712078,705084,696197,680772,672063,650236,643048,628601,616608,602211,582211,562962,544749,536697,525117,509838,488665,484538,481115,478101,475238,472210,469276,466333,463129,460090,456729,452774,448770,444249,439515,434289,429303,424158,418693
58,650120,636342,617113,787682,781196,795438,758644,752421,721625,720533,728427,760620,769691,780974,793763,798005,832470,850679,876379,886357,919985,981321,967230,968663,958739,954520,961449,936986,945673,936677,929095,934928,902283,864773,832648,810141,773620,754272,739723,739165,719053,710835,702129,686708,688392,706187,694249,700209,691692,698152,678080,674513,675298,684373,689556,697740,698410,708172,699104,694678,701048,712772,706150,710093,708830,709942,702968,694109,678730,670046,648285,641119,626715,614758,600404,580465,561273,543115,535087,523542,508309,487199,483084,479672,476667,473813,470793,467868,464934,461739,458709,455359,451415,447424,442916,438196,432986,428015,422885
59,651389,647806,634638,615061,785577,779273,793732,757157,749993,719456,717934,726109,757655,766096,777007,789831,794366,828928,847647,866942,886218,918257,977801,963361,964788,954904,950702,957603,933238,941890,932931,925378,931189,898674,861314,829317,806901,770526,751255,736764,736208,716177,707991,699321,683961,685639,703362,691472,697408,688925,695359,675368,671815,672596,681635,686798,694949,695616,705339,696308,691900,698244,709920,703325,707253,705994,707102,700157,691332,676015,667366,645692,638554,624209,612299,598003,578143,559028,540943,532947,521448,506275,485251,481152,477753,474760,471918,468910,465997,463074,459892,456874,453537,449610,445634,441145,436444,431254,426303
60,660039,648612,645759,632601,612425,783136,777384,791875,754849,747089,716525,715114,722856,753862,761782,773056,785725,790780,825539,838134,866055,884349,914546,973889,959507,960929,951084,946899,953773,929505,938122,929199,921677,927464,895079,857869,826000,803673,767444,748250,733817,733263,713312,705159,696523,680541,682210,699845,688015,693921,685480,691883,671991,668456,669233,678227,683364,691474,692138,701812,692826,688440,694753,706371,699809,703716,702464,703567,696656,687876,672635,664029,642464,635362,621087,609237,595013,575252,556233,538238,530282,518319,503238,482339,478265,474887,471912,469086,466097,463201,460296,457133,454133,450816,446912,442960,438498,433825,428666
61,728898,656830,645570,643090,629845,609406,780578,775247,789171,751973,743741,713207,711376,718861,749154,757380,768463,781577,787331,815350,836655,863616,880396,909973,969020,954710,956124,946329,942165,949004,924858,933432,924553,917068,922827,890604,853579,821870,799655,763607,744509,730148,729597,709745,701633,693041,677138,678799,696346,684575,690452,682053,688423,668631,665114,665887,674836,679947,688017,688677,698303,689362,684998,690584,702133,695610,699494,698250,699346,692476,683748,668599,660045,638609,631549,617361,605582,591442,571801,552896,535009,527101,515209,500218,479445,475395,472037,469080,466271,463300,460422,457534,454390,451408,448111,444231,440303,435867,431222
62,719086,724951,653155,642041,639371,626686,606247,777754,772329,786022,748381,739579,709028,706848,714112,744596,752539,764192,777491,776787,813170,834107,859463,875994,905423,964175,949936,951344,941597,937454,944259,920233,928765,919930,912483,918212,886151,849312,817761,795656,759789,740786,726497,725949,706197,698125,689576,673753,675405,692864,681152,686999,678643,684981,665288,661788,662558,671462,676547,684577,685234,694812,685915,681573,687131,698622,692132,695997,694758,695849,689013,680330,665256,656745,635416,628392,614274,602554,588485,568942,550131,532333,524465,512633,497717,477048,473019,469677,466735,463940,460984,458119,455246,452118,449151,445871,442009,438101,433688
63,698806,714930,720429,649165,637991,635847,623377,603126,774308,769030,781756,743703,734434,703996,701841,709343,739734,747881,759731,766661,774017,809779,829469,854306,870738,899990,958390,944236,945636,935948,931829,938593,914712,923192,914411,907008,912703,880834,844216,812854,790883,755230,736342,722138,721593,701959,693238,684748,669036,670678,688014,676384,682190,673892,680186,660631,657155,657920,666762,671812,679785,680437,689948,681114,676802,682321,693732,687287,691125,689895,690978,684190,675567,660599,652148,630968,623993,609974,598336,584366,564959,546280,528607,520794,509045,494233,473708,469707,466389,463468,460693,457757,454913,452059,448953,445558,442304,438473,434596
64,647968,694592,710285,715412,644468,633619,631759,620054,599248,770265,764571,776235,738110,728804,698200,696611,703998,734624,743258,749164,763387,770439,804592,823662,848326,864642,893690,951681,937627,939016,929396,925306,932023,908309,916730,908010,900659,906314,874668,838306,807164,785346,749943,731187,717083,716542,697046,688386,679955,664353,665983,683198,671649,677415,669175,675425,656006,652555,653315,662094,667109,675026,675674,685119,676346,672064,677545,688875,682476,686287,685066,686141,679401,670838,655975,647583,626551,619625,605704,594148,580275,560439,541910,524378,516627,504972,490279,469919,465950,462658,459760,457007,454095,451273,448443,445362,441994,438765,434966
65,621927,643935,689912,705341,709970,639784,629213,627782,615886,594956,765230,758494,769765,732105,722535,692446,690949,698687,729584,732932,745177,759377,764945,798155,817073,841539,857725,886541,944068,930126,931504,921961,917904,924567,901042,909396,900746,893454,899064,867671,831600,800707,779064,743944,725338,710629,710093,690772,682190,673836,658374,659989,677049,665604,671318,663152,669346,650102,646682,647435,656135,661105,668951,669593,678952,670259,666016,671447,682676,676334,679424,678215,679280,672607,664130,649415,641107,620286,613429,599647,588206,574473,554835,536491,519134,511461,499923,485376,465220,461290,458032,455162,451980,449100,446309,443510,440463,437132,433939
66,638148,616249,639211,684862,699451,703867,634525,624651,623149,611422,590318,758422,751469,762719,725284,716222,686750,685459,693488,719124,728265,740517,753367,758825,791770,810536,834807,850863,879449,936515,922685,924052,914585,910561,917171,893834,902121,893540,886306,891871,860729,824947,794301,772831,737992,719535,704944,704413,685246,676733,668445,653107,654709,671633,660279,665948,657847,663322,644251,640862,641608,650230,655155,662930,663567,672842,664227,660022,665404,676532,670247,673309,672111,673166,666554,658153,643571,635337,614703,607908,594251,582912,569302,549841,531663,514462,506858,495423,481008,461033,457139,453909,451066,447912,445058,442293,439519,436499,433198
67,620010,631560,609823,633847,678546,692926,697351,628926,619153,617482,606259,584348,750428,744050,754814,717997,709213,680430,679502,682607,713134,722914,733952,746586,751996,784644,803241,827293,843206,871534,928086,914381,915736,906354,902366,908916,885790,894002,885498,878329,883844,852983,817522,787152,765876,731350,713059,698600,698073,679079,670642,662429,647229,648817,665588,654337,659954,651926,657352,638453,635094,635833,644378,649259,656964,657595,666786,658249,654081,659415,670443,664214,667249,666062,667108,660555,652229,637778,629619,609171,602437,588902,577666,564179,544893,526878,509832,502296,490965,476679,456883,453024,449824,447006,443881,440607,437870,435123,432134
68,607099,613096,624156,602936,627537,671737,685761,690670,622405,612840,611459,599574,577444,741832,735440,746468,710430,701821,673956,672631,677877,707562,716001,727346,739867,745228,777582,796012,819848,835617,863690,920662,907066,908410,899103,895147,901645,878703,886850,878414,871303,876774,846159,810982,781642,760514,726231,708068,693710,693186,674325,665948,657792,642698,644275,660929,649757,655334,647363,653408,634622,631284,632018,640512,645363,653022,653649,662786,654299,650157,655459,666420,660229,663246,662066,663105,657252,648968,634590,626471,606125,599425,585958,574778,561358,542168,524243,507283,499785,488510,474296,454599,450759,447575,444771,441661,438404,436118,433383
69,590165,599272,605109,616106,595250,620913,664431,678348,682827,615244,606065,603954,591984,570390,732301,726598,737434,702312,694484,667039,662989,671142,699756,708124,719345,731728,737030,769028,787256,810829,826425,854189,910534,897088,898417,889213,885300,891727,869037,877094,869630,862590,868006,837697,802872,773826,752909,718968,700987,686773,686255,667582,659288,651214,636271,637832,654320,643259,648781,640889,646874,628276,624971,625698,634747,639555,647145,647766,656821,648410,644305,649560,660422,654287,657277,656107,657137,651337,643127,628878,620833,600670,594030,580684,569605,556305,537289,519525,502717,495287,484113,470027,450962,447153,443994,441213,438128,434897,432629
70,593006,581286,590259,596738,607171,587040,613505,656651,669922,674165,607771,597855,595286,583984,562352,722568,716867,728090,694140,686526,656510,655511,662810,691358,699627,710713,722948,728186,759800,777809,801099,816508,843939,899608,886323,887636,879432,875562,881918,859478,867446,860064,853101,858458,828483,794041,765314,744627,711060,693276,679218,678706,660239,652695,644702,629909,631454,647777,636826,642293,634480,640405,621993,618721,619441,628400,633159,640674,641289,650252,641926,638507,643714,654478,648398,651361,650202,651223,645475,637339,623218,615245,595264,588683,575458,564478,551299,532453,514849,498193,490829,480240,466267,447354,443576,440442,437683,434623,431418
71,608768,582710,570940,580825,587383,598104,578185,605668,647846,660569,665058,598679,588705,586521,575250,554076,711884,706643,718819,684969,675032,647968,646595,654193,682371,690532,701474,713549,718719,749923,767698,790685,805893,832968,888813,875687,876984,868879,865055,871335,849164,857037,849743,842864,848156,819369,785306,756895,736436,703238,685650,671747,671240,652976,645516,637610,622980,625139,641299,630458,635870,628136,634001,615773,612534,613247,622116,626828,634267,634876,643750,636149,632760,637920,648588,642563,645499,644350,645362,639665,631603,617609,609708,589906,583385,570279,559963,546888,528194,510731,494207,486902,476398,462537,443776,440027,436919,434182,431146
72,551297,597073,570967,560459,570283,577468,587968,568916,596491,638137,650682,654284,588597,579300,576453,566025,544914,700442,696577,708347,672556,665198,638193,636896,644380,672135,680864,691653,703560,708657,739424,756950,779616,794611,822139,877258,864303,865584,857583,853809,860007,838125,846752,839546,832750,837978,809537,775883,747813,727599,694799,678108,664358,663856,645793,638415,630596,616127,618263,634245,623523,629512,621854,627661,609616,606409,607114,615895,620559,627924,628527,637312,629788,627065,632179,642751,636780,639689,638551,639553,633908,625919,612051,604221,584597,578718,565717,555483,542513,523968,506645,490254,483007,472587,458836,440225,436507,433424,430708
73,536257,539510,584056,558877,548666,558969,566919,577357,558227,586796,627641,638890,642389,578208,568288,565998,555637,535439,689079,685037,694417,661834,654372,627981,626705,634070,661381,669971,681278,693006,698027,728332,745596,767921,783486,810629,864976,852203,853465,845577,841856,848827,827230,835745,828632,821924,827085,799013,766572,738839,718868,686462,669971,656385,655890,638044,631392,623660,609349,611462,627268,616664,622587,615014,621384,603519,600345,601043,609736,614354,621645,622242,630939,623490,621422,626489,636966,631049,633932,632804,633797,628203,620286,606542,599387,579920,574088,561191,551039,538173,519776,502592,486332,479143,468806,455166,437144,433452,430390
74,519840,523687,525966,570584,545807,536610,547037,555296,565455,546804,575849,614915,626150,630060,566362,556967,554591,544806,525745,676292,670404,681669,649422,642593,616678,615425,622657,650138,658581,669697,681225,686161,716679,733666,755635,770950,797659,851137,839420,840664,832893,829228,836095,814821,824044,817031,810417,815505,787827,755840,728495,709523,677538,661261,647852,647363,629749,623184,616176,602037,604124,619741,609264,615116,607634,614549,596881,593741,594432,603029,607596,614807,615397,623999,617255,615207,620224,630596,624738,627593,626476,627460,621921,614703,601084,593992,574701,568922,556140,546080,533329,515098,498068,482441,475310,465056,451524,433647,429984
75,496567,506960,509272,512406,555667,532190,523333,534116,542475,552626,535123,562945,601241,613015,615828,554027,544466,542572,533883,514408,660239,656499,667333,636433,629741,604344,603116,610204,637785,646068,656972,668282,673124,703779,720460,742033,757073,783301,836667,825149,826372,818734,815131,821881,801784,810859,803959,797450,802457,775221,744502,717568,698880,667375,651342,638134,638300,620933,614460,607549,593609,595667,611064,601344,607119,599734,606560,589121,586022,586704,595792,600305,607429,608012,616511,609848,607825,612782,623029,617866,620689,619585,620557,615080,607941,594472,587458,568954,563232,550579,540619,527996,509947,493088,477617,470557,460405,447461,429744
76,478976,482210,492039,494784,497591,540163,517250,509360,519955,528587,539128,521467,549087,586884,597697,601204,540220,531505,530624,521003,500510,644868,641299,651984,622432,615887,591049,589847,597389,624391,632501,643176,654248,659661,689703,706051,727192,742689,768418,820771,809472,810671,803997,800459,807087,787352,796264,790291,783894,788816,762043,731846,705369,687698,656697,640921,627924,628088,611619,605243,598436,584705,586732,601898,592324,598620,591338,598068,580874,577818,578490,588047,592501,599533,600108,608496,601920,599923,605428,615553,610452,613241,612150,613111,607699,600646,587932,580996,562696,557037,544522,534672,522188,504338,488157,472840,465851,455801,442986
77,454349,463150,466005,477519,478925,482076,523527,501056,493751,505137,513868,523877,507003,534331,570235,581870,584625,525763,518346,515948,505823,486886,628490,625266,635684,606871,600489,576863,575691,583052,609406,617953,628383,639200,644489,674530,690518,711194,726350,752282,803535,792473,793647,787113,784450,790945,771605,780339,774485,769000,773828,747564,717941,691967,675319,644876,629384,616622,616782,601221,594954,588263,574765,576757,592268,582847,589042,581877,588499,571580,569151,569813,579226,583613,590540,591106,599977,593493,591524,596952,606935,601905,604656,604192,605140,599799,592837,580289,573443,555381,550352,537988,528256,515922,498286,482299,467166,460261,450788
78,436815,438348,445416,449619,461122,462496,465661,505719,483515,477223,489364,497244,507613,491887,517299,553415,564036,567636,511316,502187,499100,490627,473055,610892,607759,617885,590485,584276,561288,560147,567893,593561,601886,612045,623220,628377,657666,673945,694126,708917,734227,785053,774246,775393,769009,767192,773545,754629,763171,758221,752851,757578,731865,702864,678128,661813,631979,616796,604906,605063,589798,583650,577086,564419,566376,581607,572355,578439,571403,578495,561863,559475,560126,569379,574275,581091,581649,590378,583997,582060,587998,597831,592877,595586,595129,596063,591402,584538,572165,565415,547605,542647,530456,521389,509215,491808,476029,461093,454278
79,411233,417981,420126,428003,431965,444178,444663,447558,486136,465205,459929,471533,479630,490262,473983,500056,534369,545322,549844,493664,483845,482055,474613,457917,591343,588918,598731,572180,566748,544449,543343,550856,576348,584432,594296,605770,610782,639252,655749,675384,689777,714403,764642,754115,755233,749784,748012,754206,735764,744855,740024,734782,739396,715032,686698,662531,646591,618075,603227,591598,591752,577412,571393,564967,552566,554482,569975,560908,566870,559975,567503,551187,548845,549484,558561,563938,570631,571179,579751,573485,572165,578002,587668,582798,585461,585012,586526,581939,575185,563011,556368,538844,534508,522499,513568,501577,484431,468888,454638
80,384464,392198,396927,400986,408313,413695,425452,425072,428253,465001,446148,440802,452313,461054,470284,456104,480635,514429,526084,527760,474013,465351,464274,457526,441432,570646,568306,578374,552726,547478,526483,525413,533228,557905,565730,575872,586991,591848,620074,636076,655123,669773,693685,742467,733000,734086,728790,727816,733842,715898,725489,720783,715678,720911,697156,669531,645967,631073,603241,588749,577991,578141,564132,558251,552538,540409,542283,557435,549129,554966,548215,555586,540164,537868,538494,547390,553224,559789,560327,568735,562589,561866,567598,577090,572307,574923,575067,576555,572046,565407,553439,547467,530222,525956,514139,505351,494053,477165,461855
81,359466,364084,370177,375502,380230,388238,393366,404492,404055,407354,442519,425307,420843,432359,439915,450097,435869,460163,493871,502658,504385,453769,446281,445703,439225,424216,548391,546710,556396,532275,527222,507529,506498,514565,538378,546495,556293,567033,572317,599612,615722,634159,649010,672181,719451,711010,712064,707655,706709,712561,695853,705175,700601,696355,701446,678333,652123,629172,614665,588160,574031,563541,564266,550592,544853,539829,527980,529810,545172,537048,542757,536155,543918,528820,526573,527724,536442,542159,548594,549680,557930,551900,551190,557381,566702,562006,564574,564716,566754,562321,555795,544031,538707,521739,517540,505913,497265,486642,470007
82,218936,336403,341661,349795,352229,357273,366342,371395,382462,381487,386199,418846,403312,400186,409352,418373,427083,414713,439070,468561,477431,479584,433039,425752,425646,419460,405550,524810,523202,533027,509920,505606,486720,486238,493983,517382,525182,535154,545486,551141,577426,593556,611329,626295,648654,694989,686836,687854,684303,683388,689759,673586,683315,678883,674768,680403,657983,633211,610926,596840,571692,557958,547762,549031,535726,530142,525794,514253,516035,531543,523622,529188,523287,530864,516128,514462,515586,524104,530232,536524,537587,545655,540310,539615,545676,555368,550766,553282,553421,555985,551637,545235,533694,529010,512347,508225,496807,488812,478369
83,155570,203983,310893,320554,326920,329201,332517,340053,345716,356922,358602,362879,394704,380759,376316,386509,394210,403674,392934,413022,441720,450978,454680,410520,403612,403938,398487,385678,499094,498088,507975,485953,482348,464331,464357,472247,494617,502599,512142,522576,528544,553752,569814,586876,601869,623357,668580,660736,662403,658983,658786,664928,650010,659399,655801,651825,657950,636270,612949,591377,577741,553969,540661,531329,532560,520190,514768,510546,499853,501586,516659,509484,514900,509681,517062,502709,501600,502697,511001,517506,523648,524685,533105,527882,527204,533671,543150,538649,541110,541799,544310,540053,534330,523020,518430,502100,498568,487367,479524
84,149725,143552,187932,287262,296659,303300,305359,307757,314667,320860,329591,334025,339153,369558,354648,352595,361140,369736,379577,365962,386374,413542,424096,427399,385889,379799,380510,375773,363695,471145,470693,480036,459712,456301,439722,440211,447691,469391,476966,486535,496969,502646,527172,542462,559293,573581,594682,638494,631003,633257,629988,630458,636336,622710,631704,628913,625101,631632,610819,589044,568313,555209,532918,520116,511670,512855,501463,496236,492166,482359,484031,499093,492162,497908,492862,499999,486622,485549,486610,495160,501463,507938,508945,517112,512574,511915,518195,527942,523567,525959,527171,529613,525471,520438,509422,504951,489046,486104,475183
85,170871,136599,130661,172989,262574,273069,279256,281629,283459,290266,296097,303765,309266,314699,341216,329223,326547,335183,344257,349855,338706,358308,384869,394833,397908,359649,353973,355015,350972,339691,440521,440098,449314,430750,427554,412459,412917,420381,440758,448348,457343,467648,472990,496596,511542,527413,541461,561380,603376,596298,599061,595969,596413,602610,589706,598855,596209,593220,599418,580278,559591,540466,528004,507338,495150,487110,488751,477895,473409,469526,460170,462249,476634,470507,476000,471176,478499,465698,465156,466173,474364,480903,487113,488078,496427,492071,491951,497985,507352,503671,505973,507138,510018,506029,501181,491083,486773,471440,469090
86,194274,154349,122595,118539,156707,238273,248246,254370,257105,259529,265316,270045,278125,284028,287224,313435,301039,300229,308797,313617,320243,310018,330127,354464,363641,366871,331956,326717,328034,324649,314214,407922,407531,416514,399736,396770,383174,383600,390955,410346,417412,426243,435848,441299,463324,477780,493131,506266,525452,564760,558731,561320,559019,559435,565851,553734,562924,560437,558220,564053,546622,527135,509659,497907,478927,467422,460319,461870,451610,447845,444172,435781,437750,451849,446040,451248,447146,454095,442413,441898,443330,451120,457339,463731,464650,473095,468944,468829,475078,484014,480502,483204,484317,487577,483764,479129,469966,465841,451168
87,174697,172825,136395,110300,105876,140875,213370,222576,228402,232945,234297,238677,244281,252492,255800,261107,283301,273375,273406,277429,283396,289067,282883,300415,322917,331277,334587,303076,298619,299823,297054,287820,373657,373706,382360,366958,364632,352520,352912,360069,377929,384854,393423,402288,407760,428111,441947,456639,468802,487094,523533,518502,521467,519328,520275,526241,515526,524082,522327,520261,526261,510545,492344,476531,465543,448276,437507,431319,432772,423611,420079,417077,409198,411485,424738,419724,424624,420764,427758,416753,416710,418060,425857,431728,438226,439094,447548,443621,443512,449899,458361,455516,458077,459133,462710,459092,455173,446468,442549
88,155547,152658,149097,120745,97325,93855,124792,187685,195734,201579,207364,207767,212907,218748,224300,229190,232485,254237,245503,241985,246835,251833,260569,254028,270073,290625,298480,301462,273374,269653,271040,268834,260477,338533,338951,347182,333564,331450,320793,321503,328383,344671,351372,359588,368093,373101,392150,405265,419195,430360,447639,481650,477022,480271,478821,479693,485721,476346,484252,483152,481762,487318,473275,456403,442221,432490,416448,406881,401126,402911,394805,391513,389133,381782,384327,396705,392442,397448,393835,400809,390497,390874,392141,399880,405393,411933,412749,421143,417447,417788,423805,432235,429552,432425,433421,437261,433842,430594,422359
